round,client_id,scenario,total_power_usage,kwh,relevant_power_values,num_of_power_values,tasks_assigned,efficiency_per_task,efficiency,total_duration,time_per_task,avg_power
1,835230,apply,1420.608173888922,0.0003946133816358117,"[75.7, 75.7, 95.3, 95.3, 92.1, 80.0, 80.0, 80.0, 85.9, 85.9, 85.9, 108.4, 108.4, 115.4, 115.4, 115.4]",16,1,0.0003946133816358117,2534.1259230861538,15.205867528915405,15.205867528915405,93.42500000000001
1,835230,apply,2431.216249720256,0.0006753378471445156,"[75.7, 75.7, 95.3, 95.3, 92.1, 80.0, 80.0, 80.0, 85.9, 85.9, 85.9, 108.4, 108.4, 115.4, 115.4, 115.4, 122.2, 122.2, 122.2, 108.4, 108.4, 108.4, 86.9, 86.9, 85.4, 109.6, 109.6, 120.8, 120.8, 120.8]",30,1,0.0006753378471445156,1480.7403497793453,24.092121124267578,24.092121124267578,100.91333333333336
,0,,2431.216249720256,0.0006753378471445156,,30,1,0.0006753378471445156,1480.7403497793453,24.092121124267578,24.092121124267578,2431.216249720256
